"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"CM0120","2019-10-01 17:00:00","4.000","247.000","3.800","28.700","0.660","1008.800","","0.500","-99.000","-99.000","-99.000","29.000","","25.000",""
"C0Z290","2019-10-01 17:00:00","946.000","0.000","0.000","22.500","0.970","905.800","","0.000","-99.000","-99.000","-99.000","25.200","","18.600",""
"C0V680","2019-10-01 17:00:00","40.000","311.000","2.300","29.700","0.630","1004.800","","0.000","-99.000","-99.000","-99.000","30.900","","24.400",""
"C0F9U0","2019-10-01 17:00:00","74.000","252.000","1.400","30.800","0.560","1001.300","","4.500","-99.000","-99.000","-99.000","32.200","","24.500",""
"C0AI10","2019-10-01 17:00:00","76.000","0.000","0.200","28.400","0.720","998.400","","39.500","-99.000","-99.000","-99.000","32.700","","23.400",""
"C0V530","2019-10-01 17:00:00","34.000","278.000","2.100","30.200","0.600","1005.200","","0.500","-99.000","-99.000","-99.000","31.700","","24.000",""
"C0R550","2019-10-01 17:00:00","38.000","322.000","3.200","30.800","0.550","1005.000","","0.000","8.400","332.000","","32.200","","25.300",""
"C0F9L0","2019-10-01 17:00:00","253.000","221.000","2.000","29.200","0.650","980.700","","18.000","-99.000","-99.000","-99.000","30.400","","23.200",""
"C0A950","2019-10-01 17:00:00","60.000","155.000","3.700","25.200","0.880","1001.300","","2.500","9.900","157.000","","31.000","","21.600",""
"C0R160","2019-10-01 17:00:00","45.000","318.000","3.700","30.200","0.700","1003.400","","0.000","-99.000","-99.000","-99.000","31.000","","23.700",""
"C0F9S0","2019-10-01 17:00:00","43.000","238.000","2.000","30.600","0.540","1004.500","","6.000","-99.000","-99.000","-99.000","31.400","","24.500",""
"C0M820","2019-10-01 17:00:00","980.000","259.000","2.400","23.500","0.710","904.200","","7.000","-99.000","-99.000","-99.000","24.500","","18.700",""
"C0G870","2019-10-01 17:00:00","12.000","234.000","2.500","29.200","0.730","1008.700","","1.000","-99.000","-99.000","-99.000","31.900","","24.200",""
"C0R530","2019-10-01 17:00:00","16.000","275.000","5.300","27.700","0.700","1006.900","","0.000","-99.000","-99.000","-99.000","30.000","","24.200",""
"C0O840","2019-10-01 17:00:00","134.000","302.000","1.400","29.600","0.670","992.700","","5.500","-99.000","-99.000","-99.000","30.200","","22.900",""
"C0A890","2019-10-01 17:00:00","40.000","0.000","0.000","27.500","0.810","1002.700","","32.500","-99.000","-99.000","-99.000","32.500","","22.600",""
"C0A660","2019-10-01 17:00:00","97.000","0.000","0.000","27.500","1.000","996.000","","21.500","-99.000","-99.000","-99.000","30.000","","21.600",""
"C0T9H0","2019-10-01 17:00:00","725.000","15.000","3.200","21.500","0.990","929.800","","0.000","-99.000","-99.000","-99.000","28.000","","20.700",""
"C0R270","2019-10-01 17:00:00","51.000","296.000","2.600","27.800","0.800","1002.500","","0.000","-99.000","-99.000","-99.000","30.700","","25.300",""
"C0O980","2019-10-01 17:00:00","18.000","287.000","1.200","30.200","0.580","1008.100","","0.500","-99.000","-99.000","-99.000","32.900","","24.000",""
"C0T9I0","2019-10-01 17:00:00","152.000","41.000","1.700","26.200","0.780","992.300","","0.000","-99.000","-99.000","-99.000","30.600","","22.400",""
"C0V760","2019-10-01 17:00:00","30.000","293.000","1.500","30.800","0.610","1006.700","","1.000","-99.000","-99.000","-99.000","31.900","","24.900",""
"C0AG90","2019-10-01 17:00:00","25.000","249.000","1.100","31.900","0.520","1005.200","","15.000","8.200","221.000","","33.200","","23.800",""
"C0R570","2019-10-01 17:00:00","37.000","83.000","3.100","30.900","0.590","1004.000","","0.000","-99.000","-99.000","-99.000","31.700","","25.000",""
"C0O900","2019-10-01 17:00:00","9.000","312.000","2.200","31.100","0.530","1008.400","","0.500","-99.000","-99.000","-99.000","32.100","","24.400",""
"C0AD00","2019-10-01 17:00:00","86.000","192.000","2.400","29.300","0.680","997.800","","17.000","-99.000","-99.000","-99.000","31.300","","23.500",""
"C0V700","2019-10-01 17:00:00","24.000","271.000","0.700","30.400","0.610","1005.800","","0.500","-99.000","-99.000","-99.000","30.900","","24.900",""
"C0AH00","2019-10-01 17:00:00","38.000","212.000","1.400","31.000","0.530","1002.300","","23.000","8.200","250.000","","32.900","","23.400",""
"C0X080","2019-10-01 17:00:00","2.000","268.000","1.700","29.900","0.620","1009.100","","0.000","-99.000","-99.000","-99.000","31.400","","25.000",""
"CM0150","2019-10-01 17:00:00","11.000","130.000","0.300","28.500","0.730","1006.200","","0.000","-99.000","-99.000","-99.000","30.300","","23.500",""
"C0I480","2019-10-01 17:00:00","2165.000","231.000","0.600","13.500","0.970","788.900","","26.000","-99.000","-99.000","-99.000","15.000","","13.200",""
"C0A860","2019-10-01 17:00:00","362.000","211.000","3.500","27.400","0.610","966.700","","52.000","11.500","212.000","","29.500","","21.000",""
"C0U940","2019-10-01 17:00:00","25.000","34.000","0.900","27.700","0.780","1006.500","","0.500","-99.000","-99.000","-99.000","34.000","","22.500",""
"C0S970","2019-10-01 17:00:00","19.000","88.000","1.800","29.300","0.780","1005.200","","0.000","-99.000","-99.000","-99.000","31.800","","27.900",""
"C0V260","2019-10-01 17:00:00","126.000","323.000","0.600","31.500","0.550","995.400","","0.500","-99.000","-99.000","-99.000","33.300","","23.900",""
"C0H990","2019-10-01 17:00:00","3076.000","216.000","5.100","7.900","0.990","706.300","","13.000","-99.000","-99.000","-99.000","10.000","","7.900",""
"C0F9K0","2019-10-01 17:00:00","30.000","211.000","2.900","29.500","0.580","1004.000","","2.000","-99.000","-99.000","-99.000","31.300","","23.800",""
"C0AH90","2019-10-01 17:00:00","660.000","0.000","0.200","23.400","0.940","938.100","","34.000","-99.000","-99.000","-99.000","30.400","","20.000",""
"C0W150","2019-10-01 17:00:00","42.000","231.000","3.500","30.000","0.690","1003.000","","0.000","-99.000","-99.000","-99.000","33.700","","27.400",""
"C0F000","2019-10-01 17:00:00","273.000","207.000","0.700","27.300","0.800","977.600","","5.000","-99.000","-99.000","-99.000","30.200","","21.900",""
"C0K410","2019-10-01 17:00:00","20.000","239.000","3.700","29.800","0.600","1006.200","","0.000","-99.000","-99.000","-99.000","32.000","","24.400",""
"C0R140","2019-10-01 17:00:00","740.000","296.000","2.200","23.800","0.680","930.700","","4.500","-99.000","-99.000","-99.000","26.400","","19.900",""
"C0V800","2019-10-01 17:00:00","256.000","280.000","1.200","28.500","0.660","979.000","","2.000","-99.000","-99.000","-99.000","30.500","","22.800",""
"C0S830","2019-10-01 17:00:00","288.000","29.000","1.500","25.700","0.850","977.000","","0.500","-99.000","-99.000","-99.000","31.100","","23.400",""
"C0S920","2019-10-01 17:00:00","98.000","109.000","1.800","28.200","0.810","991.500","","0.000","-99.000","-99.000","-99.000","32.600","","24.400",""
"C0V640","2019-10-01 17:00:00","35.000","285.000","2.400","29.600","0.690","1005.500","","1.000","-99.000","-99.000","-99.000","30.400","","25.000",""
"C0AH80","2019-10-01 17:00:00","68.000","193.000","0.300","29.600","0.660","999.000","","19.000","-99.000","-99.000","-99.000","32.300","","22.800",""
"C0K250","2019-10-01 17:00:00","12.000","245.000","2.500","29.900","0.600","1008.100","","1.500","-99.000","-99.000","-99.000","32.200","","23.400",""
"C0I410","2019-10-01 17:00:00","180.000","286.000","0.900","29.200","0.640","989.000","","16.500","-99.000","-99.000","-99.000","30.900","","22.500",""
"C0M410","2019-10-01 17:00:00","245.000","341.000","1.000","26.700","0.900","978.300","","13.500","-99.000","-99.000","-99.000","30.500","","22.300",""
"C0F9Z0","2019-10-01 17:00:00","3193.000","201.000","2.700","8.500","1.000","696.300","","-99.000","-99.000","-99.000","-99.000","12.700","","8.300",""
"C0G810","2019-10-01 17:00:00","26.000","232.000","1.400","31.100","0.590","1006.000","","4.000","-99.000","-99.000","-99.000","32.600","","24.800",""
"C0U650","2019-10-01 17:00:00","442.000","92.000","0.800","24.300","0.940","959.900","","3.000","-99.000","-99.000","-99.000","31.900","","21.900",""
"C0D660","2019-10-01 17:00:00","65.000","267.000","3.600","29.100","0.660","1000.500","","8.000","12.300","264.000","","30.900","","23.300",""
"C0E540","2019-10-01 17:00:00","32.000","227.000","2.900","29.400","0.630","1004.900","","6.000","-99.000","-99.000","-99.000","32.800","","23.000",""
"C0W170","2019-10-01 17:00:00","42.000","167.000","2.400","26.400","0.830","1000.200","","1.000","9.500","178.000","","28.400","","23.600",""
"C0Z150","2019-10-01 17:00:00","27.000","26.000","2.700","27.800","0.780","1005.800","","0.000","-99.000","-99.000","-99.000","29.400","","23.700",""
"C0S840","2019-10-01 17:00:00","22.000","255.000","1.300","28.800","0.690","1006.400","","0.000","-99.000","-99.000","-99.000","33.100","","26.500",""
"C0H9A0","2019-10-01 17:00:00","1595.000","70.000","0.600","17.900","0.990","845.500","","25.000","-99.000","-99.000","-99.000","20.300","","15.700",""
"C0A930","2019-10-01 17:00:00","216.000","359.000","1.700","28.400","0.810","981.300","","54.000","7.100","290.000","","30.700","","21.400",""
"C0F9M0","2019-10-01 17:00:00","230.000","234.000","1.600","28.800","0.600","983.400","","12.500","-99.000","-99.000","-99.000","29.800","","22.500",""
"C0AC40","2019-10-01 17:00:00","1079.000","258.000","10.000","21.000","0.870","890.400","","60.000","16.000","254.000","","22.800","","17.300",""
"C0AI00","2019-10-01 17:00:00","188.000","249.000","4.300","29.400","0.620","986.300","","10.500","11.000","223.000","","31.100","","22.100",""
"C0T9M0","2019-10-01 17:00:00","92.000","21.000","1.100","26.900","0.840","999.000","","0.000","-99.000","-99.000","-99.000","31.700","","23.300",""
"C0K430","2019-10-01 17:00:00","30.000","223.000","2.900","29.500","0.610","1006.900","","0.000","-99.000","-99.000","-99.000","30.800","","24.000",""
"C0Z170","2019-10-01 17:00:00","199.000","30.000","1.100","28.400","0.770","986.900","","0.000","-99.000","-99.000","-99.000","31.000","","21.600",""
"C0Z100","2019-10-01 17:00:00","36.000","3.000","0.400","27.300","0.830","1006.100","","0.000","-99.000","-99.000","-99.000","31.300","","23.000",""
"C0U710","2019-10-01 17:00:00","1942.000","263.000","0.700","16.100","0.990","807.200","","2.500","-99.000","-99.000","-99.000","20.400","","13.200",""
"C0SA30","2019-10-01 17:00:00","92.000","282.000","1.000","26.800","0.780","997.900","","0.000","-99.000","-99.000","-99.000","30.900","","23.800",""
"C0V500","2019-10-01 17:00:00","6.000","277.000","0.700","29.100","0.790","1007.300","","0.500","-99.000","-99.000","-99.000","30.500","","25.300",""
"CM0160","2019-10-01 17:00:00","196.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0V350","2019-10-01 17:00:00","36.000","282.000","2.200","30.500","0.610","1006.200","","0.000","-99.000","-99.000","-99.000","32.300","","24.700",""
"C0W120","2019-10-01 17:00:00","58.000","188.000","5.000","26.800","0.810","1002.800","","0.000","-99.000","-99.000","-99.000","28.700","","24.400",""
"C0R470","2019-10-01 17:00:00","103.000","315.000","1.900","30.700","0.600","998.100","","1.000","-99.000","-99.000","-99.000","31.400","","24.200",""
"C0M770","2019-10-01 17:00:00","164.000","194.000","0.900","29.600","0.660","990.700","","13.000","-99.000","-99.000","-99.000","31.300","","22.400",""
"C0S930","2019-10-01 17:00:00","248.000","17.000","1.500","27.500","0.740","980.200","","0.000","-99.000","-99.000","-99.000","31.400","","21.300",""
"C0F9Y0","2019-10-01 17:00:00","3313.000","219.000","4.600","7.900","0.950","686.600","","0.000","11.300","228.000","","13.300","","7.200",""
"C0E790","2019-10-01 17:00:00","344.000","194.000","1.800","28.500","0.650","970.500","","22.500","-99.000","-99.000","-99.000","29.900","","21.900",""
"C0O810","2019-10-01 17:00:00","161.000","281.000","0.400","28.400","0.810","994.100","","6.000","-99.000","-99.000","-99.000","31.200","","23.300",""
"C0R520","2019-10-01 17:00:00","18.000","325.000","2.700","31.000","0.570","1007.000","","0.000","-99.000","-99.000","-99.000","31.600","","25.400",""
"C0G880","2019-10-01 17:00:00","92.000","265.000","1.200","29.400","0.590","1000.200","","17.500","-99.000","-99.000","-99.000","31.400","","23.100",""
"C0X270","2019-10-01 17:00:00","33.000","285.000","0.800","30.400","0.580","1006.500","","1.000","-99.000","-99.000","-99.000","31.800","","23.500",""
"C0R260","2019-10-01 17:00:00","76.000","308.000","0.700","28.400","0.770","1000.300","","0.000","-99.000","-99.000","-99.000","31.400","","24.600",""
"C0U950","2019-10-01 17:00:00","1012.000","116.000","1.100","20.400","1.000","900.000","","22.500","-99.000","-99.000","-99.000","26.400","","17.600",""
"C0O860","2019-10-01 17:00:00","38.000","309.000","2.200","31.600","0.520","1004.500","","0.500","-99.000","-99.000","-99.000","32.400","","24.400",""
"C0S980","2019-10-01 17:00:00","901.000","271.000","1.800","25.100","0.740","909.400","","0.000","7.500","272.000","","29.000","","21.400",""
"C0X110","2019-10-01 17:00:00","20.000","306.000","1.200","30.300","0.640","1007.100","","0.000","-99.000","-99.000","-99.000","30.900","","25.700",""
"C0V310","2019-10-01 17:00:00","46.000","285.000","1.300","30.800","0.470","1003.000","","0.000","-99.000","-99.000","-99.000","32.400","","24.000",""
"C0G620","2019-10-01 17:00:00","110.000","259.000","1.300","29.700","0.650","997.700","","8.000","-99.000","-99.000","-99.000","32.200","","23.100",""
"C0AD50","2019-10-01 17:00:00","84.000","266.000","2.600","30.700","0.570","998.200","","11.500","-99.000","-99.000","-99.000","31.400","","23.100",""
"C0A9A0","2019-10-01 17:00:00","24.000","274.000","3.500","31.400","0.460","1004.500","","13.500","8.800","274.000","","32.600","","23.500",""
"C0O830","2019-10-01 17:00:00","127.000","327.000","1.500","29.800","0.610","995.500","","3.000","-99.000","-99.000","-99.000","32.500","","23.100",""
"C0S760","2019-10-01 17:00:00","1621.000","33.000","0.300","18.800","0.970","837.400","","0.000","-99.000","-99.000","-99.000","22.700","","18.400",""
"C0X160","2019-10-01 17:00:00","26.000","237.000","2.600","30.400","0.580","1006.700","","3.000","-99.000","-99.000","-99.000","31.500","","24.500",""
"C0C490","2019-10-01 17:00:00","157.000","107.000","1.600","29.200","0.610","989.400","","16.000","-99.000","-99.000","-99.000","31.500","","22.600",""
"C0F970","2019-10-01 17:00:00","145.000","217.000","2.200","29.600","0.580","992.300","","10.500","-99.000","-99.000","-99.000","30.600","","23.000",""
"C0M690","2019-10-01 17:00:00","33.000","274.000","1.300","30.000","0.590","1004.900","","2.500","-99.000","-99.000","-99.000","31.100","","23.700",""
"C0V690","2019-10-01 17:00:00","30.000","299.000","2.700","29.200","0.720","1006.600","","0.500","-99.000","-99.000","-99.000","30.400","","25.300",""
"C0Z210","2019-10-01 17:00:00","126.000","11.000","0.800","27.300","0.780","994.800","","0.500","-99.000","-99.000","-99.000","31.500","","21.400",""
"C0U770","2019-10-01 17:00:00","5.000","239.000","1.700","25.900","0.920","1008.400","","0.500","-99.000","-99.000","-99.000","29.700","","23.100",""
"C0Z080","2019-10-01 17:00:00","298.000","356.000","1.600","25.100","0.920","975.000","","0.000","-99.000","-99.000","-99.000","31.800","","21.100",""
"C0G640","2019-10-01 17:00:00","17.000","227.000","0.800","30.000","0.600","1009.200","","0.000","-99.000","-99.000","-99.000","31.800","","24.500",""
"C0U900","2019-10-01 17:00:00","63.000","21.000","2.200","27.100","0.810","1002.500","","1.000","-99.000","-99.000","-99.000","33.700","","23.900",""
"C0Z230","2019-10-01 17:00:00","31.000","287.000","1.400","26.400","0.830","1006.200","","0.500","-99.000","-99.000","-99.000","28.600","","24.300",""
"C0F9O0","2019-10-01 17:00:00","175.000","258.000","0.500","29.800","0.620","989.900","","13.500","-99.000","-99.000","-99.000","31.400","","23.400",""
"C0C540","2019-10-01 17:00:00","46.000","257.000","4.000","28.500","0.670","1002.200","","6.500","-99.000","-99.000","-99.000","31.200","","22.500",""
"C0G770","2019-10-01 17:00:00","15.000","234.000","1.100","30.800","0.590","1007.200","","1.500","-99.000","-99.000","-99.000","32.200","","24.600",""
"C0A870","2019-10-01 17:00:00","685.000","257.000","7.200","-99.000","0.800","930.200","","42.000","16.000","263.000","","-999.000","","-999.000",""
"C0R220","2019-10-01 17:00:00","23.000","268.000","3.300","30.500","0.560","1006.600","","0.000","-99.000","-99.000","-99.000","31.700","","25.200",""
"C0Z220","2019-10-01 17:00:00","589.000","97.000","0.500","22.400","0.990","945.100","","4.000","-99.000","-99.000","-99.000","28.500","","20.800",""
"C0D560","2019-10-01 17:00:00","147.000","248.000","2.600","29.700","0.580","991.600","","15.000","-99.000","-99.000","-99.000","31.900","","22.400",""
